;0
2997;18
2998;7
2999;0
3000;0
3001;15
3002;49
3003;15
3004;20
3005;0
3006;0
3007;17
3008;13
3009;0
3010;15
3011;13
3012;0
3013;0
3014;3
3015;3
3016;0
3017;5
3018;0
3019;0
3020;12
3021;0
3022;0
3023;13
3024;35
3025;35
3026;2
3027;2
3028;12
3029;0
3030;5
3031;13
3032;16
3033;35
3034;0
3035;19
3036;10
3037;35
3038;0
3039;35
3040;35
3041;40
3042;0
3043;5
3044;0
3045;0
3046;28
3047;0
3048;14
3049;13
3050;0
3051;5
3052;2
3053;2
3054;35
3055;15
3056;13
3057;0
3058;0
3059;7
3060;14
3061;0
3062;18
3063;22
3064;0
3065;15
3066;35
3067;0
3068;14
3069;0
3070;5
3071;17
3072;2
3073;2
3074;0
3075;0
3076;0
3077;15
3078;13
3079;16
3080;0
3081;0
3082;0
3083;0
3084;59
3085;16
3086;35
3087;14
3088;0
3089;10
3090;18
3091;0
3092;0
3093;3
3094;3
3095;35
3096;35
3097;26
3098;35
3099;35
3100;18
3101;19
3102;35
3103;35
3104;35
3105;50
3106;35
3107;35
3108;2
3109;2
3110;0
3111;0
3112;19
3113;17
3114;6
3115;6
3116;0
3117;50
3118;35
3119;35
3120;0
3121;11
3122;5
3123;46
3124;0
3125;21
3126;35
3127;35
3128;35
3129;0
3130;23
3131;15
3132;35
3133;10
3134;35
3135;46
3136;40
3137;24
3138;40
3139;0
3140;0
3141;4
3142;35
3143;35
3144;70
3145;12
3146;35
3147;21
3148;18
3149;24
3150;0
3151;12
3152;0
3153;38
3154;5
3155;19
3156;16
3157;17
3158;20
3159;35
3160;35
3161;27
3162;15
3163;35
3164;19
3165;10
3166;16
3167;35
3168;35
3169;35
3170;0
3171;35
3172;35
3173;35
3174;35
3175;23
3176;6
3177;0
3178;0
3179;0
3180;14
3181;0
3182;0
3183;35
3184;35
3185;16
3186;9
3187;7
3188;35
3189;16
3190;2
3191;35
3192;0
3193;70
3194;5
3195;35
3196;9
3197;35
3198;0
3199;0
3200;0
3201;12
3202;11
3203;3
3204;3
3205;2
3206;35
3207;2
3208;51
3209;36
3210;49
3211;14
3212;35
3213;0
3214;35
3215;18
3216;15
3217;18
3218;35
3219;0
3220;0
3221;13
3222;35
3223;35
3224;0
3225;11
3226;5
3227;17
3228;12
3229;19
3230;0
3231;5
3232;0
3233;35
3234;0
3235;5
3236;19
3237;0
3238;13
3239;11
3240;35
3241;40
3242;35
3243;31
3244;2
3245;10
3246;16
3247;35
3248;15
3249;15
3250;35
3251;0
3252;11
3253;5
3254;35
3255;35
3256;35
3257;40
3258;10
3259;0
3260;22
3261;0
3262;20
3263;0
3264;26
3265;54
3266;0
3267;36
3268;21
3269;21
3270;15
3271;35
3272;35
3273;21
3274;15
3275;10
3276;35
3277;13
3278;58
3279;0
3280;16
3281;14
3282;52
3283;22
3284;35
3285;35
3286;35
3287;35
3288;35
3289;15
3290;19
3291;35
3292;0
3293;7
3294;16
3295;19
3296;11
3297;3
3298;35
3299;18
3300;35
3301;56
3302;3
3303;3
3304;19
3305;35
3306;3
3307;3
3308;0
3309;35
3310;16
3311;0
3312;0
3313;0
3314;61
3315;18
3316;17
3317;0
3318;5
3319;2
3320;2
3321;15
3322;0
3323;3
3324;3
3325;35
3326;35
3327;12
3328;10
3329;10
3330;0
3331;0
3332;14
3333;35
3334;35
3335;35
3336;11
3337;0
3338;17
3339;13
3340;3
3341;0
3342;5
3343;35
3344;35
3345;59
3346;0
3347;0
3348;0
3349;0
3350;5
3351;3
3352;3
3353;35
3354;35
3355;2
3356;2
3357;35
3358;24
3359;0
3360;0
3361;35
3362;40
3363;46
3364;19
3365;17
3366;3
3367;3
3368;0
3369;5
3370;49
3371;52
3372;35
3373;57
3374;18
3375;0
3376;0
3377;0
3378;18
3379;0
3380;0
3381;5
3382;0
3383;0
3384;2
3385;2
3386;14
3387;0
3388;5
3389;0
3390;0
3391;37
3392;70
3393;2
3394;17
3395;14
3396;36
3397;70
3398;2
3399;2
3400;8
3401;0
3402;16
3403;2
3404;2
3405;35
3406;35
3407;19
3408;28
3409;0
3410;0
3411;5
3412;35
3413;40
3414;35
3415;0
3416;35
3417;14
3418;6
3419;6
3420;35
3421;0
3422;5
3423;16
3424;35
3425;4
3426;3
3427;9
3428;12
3429;0
3430;5
3431;39
3432;39
3433;3
3434;35
3435;35
3436;35
3437;25
3438;35
3439;35
3440;0
3441;10
3442;18
3443;35
3444;14
3445;0
3446;5
3447;0
3448;5
3449;0
3450;0
3451;35
3452;35
3453;16
3454;0
3455;11
3456;5
3457;0
3458;0
3459;35
3460;19
3461;0
3462;0
3463;12
3464;35
3465;11
3466;0
3467;35
3468;35
3469;35
3470;35
3471;35
3472;41
3473;35
3474;35
3475;2
3476;35
3477;15
3478;0
3479;5
3480;35
3481;14
3482;20
3483;3
3484;3
3485;19
3486;0
3487;11
3488;5
3489;57
3490;35
3491;15
3492;35
3493;46
3494;40
3495;35
3496;19
3497;8
3498;17
3499;19
3500;45
3501;0
3502;5
3503;15
3504;35
3505;35
3506;56
3507;2
3508;2
3509;0
3510;0
3511;35
3512;40
3513;15
3514;0
3515;0
3516;80
3517;85
3518;35
3519;37
3520;0
3521;0
3522;43
3523;43
3524;35
3525;0
3526;0
3527;0
3528;5
3529;35
3530;7
3531;12
3532;0
3533;35
3534;51
3535;0
3536;5
3537;35
3538;70
3539;3
3540;3
3541;35
3542;35
3543;40
3544;14
3545;9
3546;2
3547;2
3548;3
3549;35
3550;55
3551;19
3552;17
3553;17
3554;48
3555;35
3556;17
3557;20
3558;35
3559;35
3560;22
3561;0
3562;0
3563;19
3564;25
3565;14
3566;2
3567;2
3568;35
3569;0
3570;18
3571;0
3572;5
3573;6
3574;38
3575;35
3576;49
3577;0
3578;5
3579;0
3580;11
3581;18
3582;16
3583;35
3584;18
3585;37
3586;37
3587;35
3588;40
3589;5
3590;5
3591;35
3592;0
3593;0
3594;35
3595;22
3596;35
3597;40
3598;0
3599;12
3600;35
3601;41
3602;16
3603;14
3604;16
3605;35
3606;0
3607;18
3608;35
3609;35
3610;35
3611;22
3612;12
3613;22
3614;35
3615;3
3616;35
3617;35
3618;35
3619;35
3620;19
3621;35
3622;35
3623;2
3624;35
3625;16
3626;19
3627;18
3628;35
3629;22
3630;35
3631;35
3632;70
3633;70
3634;35
3635;80
3636;3
3637;35
3638;35
3639;47
3640;35
3641;35
3642;2
3643;2
3644;35
3645;40
3646;35
3647;54
3648;60
3649;8
3650;22
3651;20
3652;47
3653;2
3654;35
3655;35
3656;40
3657;0
3658;5
3659;19
3660;35
3661;35
3662;13
3663;14
3664;35
3665;15
3666;0
3667;0
3668;17
3669;15
3670;0
3671;0
3672;13
3673;13
3674;17
3675;0
3676;5
3677;12
3678;35
3679;0
3680;5
3681;20
3682;24
3683;19
3684;35
3685;2
3686;2
3687;15
3688;3
3689;3
3690;3
3691;35
3692;52
3693;35
3694;0
3695;35
3696;14
3697;35
3698;70
3699;35
3700;0
3701;5
3702;0
3703;5
3704;35
3705;35
3706;0
3707;5
3708;15
3709;18
3710;23
3711;0
3712;5
3713;3
3714;35
3715;0
3716;15
3717;0
3718;0
3719;2
3720;2
3721;26
3722;35
3723;35
3724;17
3725;0
3726;39
3727;22
3728;50
3729;2
3730;2
3731;35
3732;14
3733;14
3734;17
3735;17
3736;35
3737;35
3738;22
3739;10
3740;18
3741;0
3742;13
3743;17
3744;21
3745;35
3746;15
3747;4
3748;31
3749;0
3750;5
3751;35
3752;3
3753;34
3754;35
3755;46
3756;0
3757;5
3758;2
3759;2
3760;35
3761;20
3762;3
3763;3
3764;35
3765;3
3766;23
3767;0
3768;5
3769;21
3770;35
3771;15
3772;48
3773;0
3774;0
3775;35
3776;0
3777;0
3778;17
3779;18
3780;21
3781;35
3782;13
3783;18
3784;13
3785;0
3786;0
3787;58
3788;18
3789;3
3790;35
3791;53
3792;3
3793;3
3794;35
3795;35
3796;57
3797;14
3798;0
3799;18
3800;4
3801;3
3802;3
3803;3
3804;35
3805;3
3806;0
3807;5
3808;2
3809;2
3810;11
3811;18
3812;35
3813;16
3814;20
3815;14
3816;10
3817;0
3818;11
3819;58
3820;3
3821;3
3822;17
3823;0
3824;0
3825;35
3826;0
3827;5
3828;12
3829;3
3830;3
3831;35
3832;35
3833;35
3834;70
3835;35
3836;0
3837;5
3838;35
3839;4
3840;18
3841;13
3842;35
3843;35
3844;2
3845;2
3846;29
3847;35
3848;35
3849;35
3850;13
3851;0
3852;5
3853;3
3854;3
3855;15
3856;25
3857;20
3858;26
3859;0
3860;5
3861;16
3862;0
3863;0
3864;35
3865;0
3866;53
3867;35
3868;35
3869;40
3870;14
3871;0
3872;3
3873;0
3874;5
3875;0
3876;13
3877;19
3878;0
3879;10
3880;0
3881;0
3882;0
3883;0
3884;46
3885;70
3886;14
3887;9
3888;23
3889;13
3890;17
3891;17
3892;0
3893;6
3894;16
3895;34
3896;34
3897;0
3898;14
3899;19
3900;25
3901;35
3902;12
3903;14
3904;14
3905;3
3906;10
3907;0
3908;5
3909;2
3910;2
3911;15
3912;12
3913;14
3914;8
3915;0
3916;5
3917;21
3918;35
3919;38
3920;38
3921;0
3922;11
3923;11
3924;35
3925;0
3926;35
3927;2
3928;2
3929;24
3930;36
3931;36
3932;35
3933;35
3934;54
3935;24
3936;19
3937;22
3938;9
3939;0
3940;5
3941;35
3942;35
3943;56
3944;62
3945;54
3946;35
3947;2
3948;2
3949;3
3950;23
3951;0
3952;5
3953;13
3954;35
3955;0
3956;0
3957;0
3958;0
3959;14
3960;0
3961;2
3962;2
3963;3
3964;0
3965;5
3966;35
3967;40
3968;23
3969;17
3970;35
3971;35
3972;35
3973;12
3974;35
3975;35
3976;14
3977;0
3978;0
3979;15
3980;5
3981;5
3982;3
3983;3
3984;3
3985;35
3986;11
3987;35
3988;35
3989;18
3990;35
3991;35
3992;15
3993;0
3994;5
3995;12
3996;38
3997;0
3998;38
3999;5
4000;35
4001;35
4002;35
4003;50
4004;31
4005;35
4006;40
4007;0
4008;20
4009;2
4010;35
4011;35
4012;44
4013;35
4014;35
4015;11
4016;19
4017;1
4018;22
4019;3
4020;3
4021;0
4022;0
4023;35
4024;0
4025;2
4026;17
4027;0
4028;0
4029;3
4030;3
4031;18
4032;22
4033;70
4034;70
4035;35
4036;35
4037;16
4038;17
4039;0
4040;0
4041;27
4042;13
4043;2
4044;11
4045;35
4046;35
4047;23
4048;24
4049;3
4050;35
4051;4
4052;0
4053;5
4054;20
4055;0
4056;5
4057;15
4058;70
4059;35
4060;3
4061;35
4062;0
4063;0
4064;0
4065;5
4066;11
4067;15
4068;35
4069;25
4070;0
4071;10
4072;0
4073;0
4074;35
4075;7
4076;35
4077;33
4078;0
4079;0
4080;23
4081;3
4082;35
4083;3
4084;14
4085;22
4086;2
4087;2
4088;25
4089;0
4090;35
4091;10
4092;2
4093;2
4094;52
4095;0
4096;5
4097;35
4098;35
4099;35
4100;0
4101;41
4102;3
4103;17
4104;0
4105;5
4106;35
4107;35
4108;52
4109;35
4110;0
4111;5
4112;35
4113;0
4114;5
4115;2
4116;3
4117;3
4118;35
4119;35
4120;0
4121;0
4122;16
4123;0
4124;5
4125;0
4126;0
4127;0
4128;5
4129;0
4130;5
4131;0
4132;47
4133;5
4134;35
4135;35
4136;60
4137;14
4138;26
4139;18
4140;35
4141;35
4142;25
4143;35
4144;35
4145;12
4146;9
4147;4
4148;4
4149;15
4150;35
4151;48
4152;9
4153;15
4154;16
4155;35
4156;40
4157;0
4158;5
4159;26
4160;35
4161;0
4162;0
4163;15
4164;35
4165;0
4166;5
4167;3
4168;3
4169;35
4170;0
4171;0
4172;48
4173;19
4174;12
4175;18
4176;15
4177;41
4178;9
4179;35
4180;35
4181;13
4182;0
4183;0
4184;14
4185;35
4186;35
4187;35
4188;16
4189;35
4190;0
4191;5
4192;35
4193;0
4194;15
4195;35
4196;21
4197;35
4198;0
4199;0
4200;46
4201;0
4202;0
4203;35
4204;35
4205;21
4206;21
4207;16
4208;0
4209;0
4210;5
4211;18
4212;24
4213;35
4214;20
4215;3
4216;3
4217;35
4218;16
4219;3
4220;3
4221;3
4222;3
4223;13
4224;18
4225;0
4226;5
4227;10
4228;2
4229;0
4230;0
4231;16
4232;15
4233;16
4234;0
4235;0
4236;0
4237;5
4238;15
4239;46
4240;10
4241;39
4242;35
4243;17
4244;22
4245;22
4246;18
4247;35
4248;41
4249;13
4250;35
4251;22
4252;14
4253;28
4254;19
4255;14
4256;0
4257;0
4258;9
4259;16
4260;23
4261;19
4262;15
4263;6
4264;35
4265;35
4266;40
4267;53
4268;17
4269;0
4270;5
4271;70
4272;35
4273;0
4274;0
4275;15
4276;15
4277;35
4278;11
4279;18
4280;12
4281;35
4282;0
4283;5
4284;0
4285;18
4286;35
4287;19
4288;23
4289;14
4290;0
4291;0
4292;41
4293;13
4294;35
4295;19
4296;9
4297;3
4298;3
4299;20
4300;35
4301;35
4302;17
4303;11
4304;18
4305;0
4306;5
4307;28
4308;0
4309;55
4310;22
4311;35
4312;18
4313;14
4314;13
4315;2
4316;21
4317;15
4318;35
4319;19
4320;13
4321;19
4322;14
4323;35
4324;35
4325;9
4326;16
4327;35
4328;35
4329;35
4330;23
4331;18
4332;18
4333;2
4334;0
4335;5
4336;18
4337;38
4338;3
4339;17
4340;35
4341;35
4342;35
4343;56
4344;2
4345;15
4346;20
4347;35
4348;0
4349;11
4350;5
4351;4
4352;4
4353;0
4354;5
4355;15
4356;35
4357;0
4358;5
4359;15
4360;17
4361;4
4362;49
4363;52
4364;35
4365;0
4366;5
4367;59
4368;20
4369;45
4370;18
4371;19
4372;35
4373;35
4374;42
4375;9
4376;35
4377;16
4378;15
4379;16
4380;35
4381;35
4382;35
4383;22
4384;18
4385;20
4386;0
4387;5
4388;35
4389;35
4390;52
4391;17
4392;0
4393;17
4394;35
4395;0
4396;0
4397;35
4398;40
4399;35
4400;19
4401;35
4402;16
4403;35
4404;21
4405;16
4406;0
4407;15
4408;35
4409;12
4410;0
4411;70
4412;14
4413;70
4414;11
4415;35
4416;12
4417;22
4418;35
4419;35
4420;0
4421;15
4422;13
4423;70
4424;0
4425;0
4426;19
4427;0
4428;5
4429;58
4430;35
4431;40
4432;18
4433;35
4434;15
4435;11
4436;18
4437;13
4438;0
4439;5
4440;0
4441;18
4442;21
4443;12
4444;35
4445;15
4446;35
4447;35
4448;0
4449;5
4450;2
4451;2
4452;11
4453;12
4454;35
4455;3
4456;3
4457;13
4458;35
4459;35
4460;40
4461;35
4462;35
4463;19
4464;24
4465;14
4466;1
4467;36
4468;14
4469;21
4470;16
4471;0
4472;5
4473;35
4474;0
4475;5
4476;0
4477;5
4478;35
4479;17
4480;14
4481;8
4482;12
4483;35
4484;2
4485;2
4486;2
4487;2
4488;12
4489;2
4490;35
4491;15
4492;11
4493;0
4494;5
4495;35
4496;40
4497;35
4498;40
4499;0
4500;5
4501;61
4502;0
4503;5
4504;19
4505;17
4506;19
4507;18
4508;13
4509;14
4510;35
4511;35
4512;15
4513;35
4514;56
4515;35
4516;13
4517;35
4518;12
4519;35
4520;47
4521;10
4522;0
4523;11
4524;5
4525;11
4526;35
4527;4
4528;13
4529;37
4530;18
4531;35
4532;0
4533;5
4534;0
4535;10
4536;0
4537;35
4538;35
4539;0
4540;5
4541;24
4542;3
4543;0
4544;5
4545;35
4546;35
4547;18
4548;0
4549;35
4550;35
4551;16
4552;35
4553;0
4554;5
4555;18
4556;15
4557;0
4558;5
4559;0
4560;36
4561;49
4562;52
4563;17
4564;0
4565;47
4566;0
4567;5
4568;23
4569;19
4570;0
4571;18
4572;61
4573;17
4574;2
4575;0
4576;0
4577;5
4578;14
4579;0
4580;16
4581;35
4582;14
4583;10
4584;19
4585;19
4586;12
4587;3
4588;3
4589;18
4590;0
4591;17
4592;18
4593;13
4594;19
4595;0
4596;5
4597;35
4598;35
4599;40
4600;70
4601;19
4602;35
4603;35
4604;18
4605;19
4606;0
4607;5
4608;0
4609;0
4610;10
4611;19
4612;0
4613;14
4614;0
4615;0
4616;11
4617;35
4618;41
4619;40
4620;35
4621;42
4622;18
4623;13
4624;16
4625;17
4626;0
4627;5
4628;45
4629;35
4630;18
4631;35
4632;35
4633;18
4634;35
4635;0
4636;5
4637;11
4638;35
4639;18
4640;35
4641;41
4642;35
4643;35
4644;54
4645;13
4646;0
4647;0
4648;21
4649;48
4650;0
4651;26
4652;0
4653;0
4654;16
4655;19
4656;27
4657;35
4658;35
4659;35
4660;0
4661;0
4662;16
4663;0
4664;0
4665;70
4666;12
4667;3
4668;0
4669;19
4670;0
4671;5
4672;18
4673;35
4674;15
4675;0
4676;11
4677;5
4678;35
4679;35
4680;35
4681;12
4682;35
4683;57
4684;35
4685;35
4686;43
4687;12
4688;35
4689;3
4690;3
4691;0
4692;0
4693;18
4694;13
4695;16
4696;35
4697;16
4698;35
4699;0
4700;35
4701;35
4702;35
4703;17
4704;11
4705;35
4706;35
4707;0
4708;5
4709;22
4710;13
4711;0
4712;5
4713;23
4714;14
4715;35
4716;46
4717;35
4718;18
4719;35
4720;46
4721;0
4722;5
4723;14
4724;35
4725;35
4726;35
4727;35
4728;35
4729;35
4730;22
4731;4
4732;35
4733;26
4734;0
4735;5
4736;14
4737;0
4738;0
4739;35
4740;52
4741;19
4742;35
4743;16
4744;14
4745;35
4746;35
4747;15
4748;0
4749;11
4750;5
4751;35
4752;35
4753;0
4754;0
4755;0
4756;5
4757;0
4758;0
4759;0
4760;0
4761;12
4762;0
4763;0
4764;0
4765;5
4766;35
4767;16
4768;40
4769;35
4770;35
4771;0
4772;0
4773;18
4774;4
4775;21
4776;22
4777;19
4778;19
4779;35
4780;16
4781;19
4782;19
4783;17
4784;35
4785;11
4786;0
4787;39
4788;0
4789;5
4790;0
4791;12
4792;18
4793;35
4794;20
4795;35
4796;0
4797;5
4798;8
4799;11
4800;0
4801;0
4802;12
4803;35
4804;19
4805;35
4806;0
4807;0
4808;35
4809;0
4810;17
4811;0
4812;5
4813;15
4814;40
4815;0
4816;5
4817;13
4818;35
4819;0
4820;35
4821;16
4822;19
4823;46
4824;0
4825;0
4826;0
4827;5
4828;35
4829;20
4830;23
4831;14
4832;16
4833;19
4834;0
4835;35
4836;40
4837;0
4838;5
4839;35
4840;45
4841;15
4842;0
4843;5
4844;35
4845;0
4846;5
4847;14
4848;0
4849;5
4850;11
4851;35
4852;12
4853;36
4854;0
4855;5
4856;20
4857;7
4858;35
4859;0
4860;5
4861;56
4862;13
4863;35
4864;14
4865;40
4866;4
4867;0
4868;0
4869;22
4870;2
4871;2
4872;35
4873;0
4874;48
4875;0
4876;51
4877;35
4878;6
4879;6
4880;35
4881;13
4882;13
4883;0
4884;2
4885;2
4886;0
4887;3
4888;3
4889;35
4890;43
4891;35
4892;46
4893;35
4894;35
4895;0
4896;0
4897;35
4898;46
4899;0
4900;0
4901;25
4902;12
4903;2
4904;2
4905;35
4906;35
4907;23
4908;35
4909;51
4910;9
4911;11
4912;35
4913;35
4914;24
4915;2
4916;2
4917;17
4918;35
4919;15
4920;2
4921;2
4922;3
4923;3
4924;0
4925;5
4926;35
4927;0
4928;8
4929;5
4930;31
4931;0
4932;0
4933;35
4934;3
4935;3
4936;11
4937;14
4938;3
4939;0
4940;35
4941;10
4942;21
4943;3
4944;3
4945;10
4946;35
4947;35
4948;35
4949;40
4950;35
4951;14
4952;0
4953;35
4954;35
4955;70
4956;35
4957;35
4958;0
4959;0
4960;13
4961;2
4962;2
4963;4
4964;4
4965;35
4966;41
4967;14
4968;35
4969;35
4970;17
4971;13
4972;51
4973;15
4974;17
4975;0
4976;15
4977;10
4978;19
4979;0
4980;35
4981;8
4982;31
4983;3
4984;0
4985;0
4986;22
4987;21
4988;15
4989;0
4990;0
4991;35
4992;14
4993;0
4994;0
4995;5
4996;0
4997;5
4998;0
4999;5
5000;10
5001;17
5002;35
5003;2
5004;23
5005;38
5006;3
5007;3
5008;17
5009;41
5010;14
5011;35
5012;35
5013;35
5014;21
5015;24
5016;0
5017;0
5018;16
5019;3
5020;35
5021;35
5022;48
5023;54
5024;2
5025;2
5026;15
5027;17
5028;14
5029;35
5030;35
5031;40
5032;19
5033;17
5034;35
5035;0
5036;5
5037;0
5038;35
5039;15
5040;46
5041;0
5042;21
5043;13
5044;12
5045;14
5046;11
5047;0
5048;0
5049;35
5050;35
5051;0
5052;16
5053;24
5054;26
5055;21
5056;10
5057;0
5058;39
5059;11
5060;5
5061;0
5062;0
5063;0
5064;5
5065;35
5066;35
5067;3
5068;3
5069;35
5070;26
5071;14
5072;0
5073;35
5074;21
5075;16
5076;35
5077;0
5078;35
5079;0
5080;11
5081;5
5082;35
5083;40
5084;23
5085;0
5086;5
5087;0
5088;5
5089;35
5090;35
5091;18
5092;11
5093;17
5094;17
5095;13
5096;0
5097;0
5098;28
5099;19
5100;35
5101;0
5102;0
5103;0
5104;18
5105;5
5106;35
5107;43
5108;23
5109;35
5110;40
5111;0
5112;0
5113;0
5114;49
5115;5
5116;0
5117;0
5118;35
5119;14
5120;16
5121;35
5122;35
5123;56
5124;14
5125;21
5126;35
5127;35
5128;55
5129;35
5130;22
5131;0
5132;0
5133;18
5134;14
5135;17
5136;0
5137;0
5138;35
5139;35
5140;35
5141;15
5142;35
5143;35
5144;35
5145;18
5146;0
5147;5
5148;35
5149;0
5150;35
5151;11
5152;5
5153;35
5154;3
5155;3
5156;0
5157;5
5158;16
5159;42
5160;0
5161;0
5162;0
5163;0
5164;5
5165;18
5166;35
5167;46
5168;2
5169;2
5170;0
5171;5
5172;35
5173;35
5174;55
5175;0
5176;5
5177;3
5178;3
5179;15
5180;35
5181;0
5182;37
5183;37
5184;35
5185;35
5186;15
5187;13
5188;0
5189;0
5190;23
5191;35
5192;35
5193;35
5194;70
5195;3
5196;3
5197;2
5198;2
5199;35
5200;14
5201;18
5202;0
5203;5
5204;35
5205;8
5206;35
5207;11
5208;35
5209;0
5210;5
5211;0
5212;5
5213;0
5214;0
5215;35
5216;36
5217;35
5218;32
5219;18
5220;0
5221;0
5222;2
5223;13
5224;0
5225;0
5226;11
5227;35
5228;35
5229;6
5230;6
5231;70
5232;75
5233;16
5234;12
5235;0
5236;0
5237;70
5238;35
5239;14
5240;3
5241;0
5242;0
5243;3
5244;3
5245;22
5246;22
5247;10
5248;0
5249;53
5250;18
5251;35
5252;40
5253;0
5254;21
5255;0
5256;11
5257;5
5258;2
5259;2
5260;0
5261;0
5262;8
5263;0
5264;0
5265;0
5266;5
5267;18
5268;35
5269;35
5270;21
5271;35
5272;0
5273;5
5274;17
5275;26
5276;0
5277;0
5278;35
5279;19
5280;22
5281;21
5282;0
5283;35
5284;35
5285;2
5286;11
5287;19
5288;14
5289;3
5290;3
5291;0
5292;24
5293;0
5294;5
5295;3
5296;0
5297;5
5298;35
5299;35
5300;40
5301;0
5302;0
5303;16
5304;35
5305;35
5306;0
5307;0
5308;19
5309;0
5310;5
5311;0
5312;5
5313;38
5314;0
5315;0
5316;24
5317;13
5318;0
5319;0
5320;22
5321;0
5322;35
5323;3
5324;3
5325;19
5326;2
5327;35
5328;40
5329;37
5330;37
5331;35
5332;17
5333;0
5334;5
5335;17
5336;35
5337;35
5338;0
5339;5
5340;35
5341;0
5342;19
5343;35
5344;35
5345;22
5346;3
5347;3
5348;4
5349;4
5350;22
5351;0
5352;5
5353;0
5354;0
5355;35
5356;11
5357;13
5358;18
5359;14
5360;2
5361;19
5362;70
5363;53
5364;0
5365;5
5366;0
5367;0
5368;12
5369;35
5370;0
5371;0
5372;35
5373;35
5374;0
5375;0
5376;35
5377;11
5378;2
5379;0
5380;0
5381;4
5382;4
5383;35
5384;17
5385;2
5386;2
5387;35
5388;42
5389;35
5390;12
5391;12
5392;55
5393;35
5394;38
5395;20
5396;35
5397;17
5398;26
5399;70
5400;76
5401;19
5402;70
5403;35
5404;35
5405;49
5406;35
5407;40
5408;0
5409;0
5410;35
5411;16
5412;17
5413;0
5414;35
5415;35
5416;0
5417;0
5418;19
5419;3
5420;3
5421;35
5422;0
5423;0
5424;60
5425;0
5426;0
5427;35
5428;22
5429;16
5430;35
5431;0
5432;5
5433;35
5434;17
5435;0
5436;35
5437;42
5438;0
5439;5
5440;54
5441;13
5442;2
5443;70
5444;14
5445;0
5446;5
5447;35
5448;35
5449;35
5450;40
5451;0
5452;0
5453;35
5454;15
5455;0
5456;0
5457;51
5458;0
5459;12
5460;49
5461;13
5462;13
5463;35
5464;52
5465;70
5466;35
5467;52
5468;39
5469;3
5470;3
5471;22
5472;35
5473;3
5474;35
5475;40
5476;16
5477;4
5478;56
5479;13
5480;18
5481;35
5482;35
5483;30
5484;12
5485;20
5486;24
5487;39
5488;2
5489;2
5490;2
5491;18
5492;3
5493;3
5494;18
5495;16
5496;2
5497;2
5498;11
5499;70
5500;35
5501;35
5502;16
5503;0
5504;22
5505;16
5506;14
5507;9
5508;2
5509;2
5510;11
5511;0
5512;0
5513;35
5514;35
5515;40
5516;35
5517;40
5518;14
5519;11
5520;35
5521;40
5522;35
5523;0
5524;0
5525;35
5526;51
5527;0
5528;5
5529;0
5530;5
5531;16
5532;4
5533;0
5534;5
5535;15
5536;0
5537;0
5538;0
5539;49
5540;0
5541;5
5542;0
5543;5
5544;10
5545;14
5546;22
5547;21
5548;16
5549;35
5550;35
5551;56
5552;19
5553;0
5554;5
5555;35
5556;46
5557;15
5558;18
5559;0
5560;0
5561;35
5562;40
5563;35
5564;3
5565;3
5566;0
5567;0
5568;35
5569;35
5570;25
5571;14
5572;2
5573;2
5574;35
5575;35
5576;41
5577;70
5578;4
5579;4
5580;16
5581;0
5582;10
5583;16
5584;19
5585;35
5586;40
5587;31
5588;18
5589;0
5590;18
5591;3
5592;3
5593;43
5594;2
5595;2
5596;35
5597;0
5598;5
5599;35
5600;0
5601;14
5602;0
5603;11
5604;5
5605;17
5606;15
5607;0
5608;5
5609;18
5610;14
5611;13
5612;0
5613;5
5614;35
5615;70
5616;35
5617;0
5618;17
5619;35
5620;0
5621;3
5622;3
5623;35
5624;41
5625;2
5626;2
5627;0
5628;0
5629;0
5630;5
5631;11
5632;11
5633;35
5634;35
5635;0
5636;5
5637;11
5638;0
5639;5
5640;0
5641;49
5642;35
5643;35
5644;10
5645;10
5646;35
5647;57
5648;24
5649;36
5650;19
5651;35
5652;3
5653;4
5654;15
5655;16
5656;13
5657;16
5658;35
5659;35
5660;21
5661;2
5662;2
5663;14
5664;43
5665;35
5666;25
5667;2
5668;2
5669;0
5670;0
5671;35
5672;21
5673;12
5674;0
5675;5
5676;35
5677;40
5678;19
5679;22
5680;13
5681;19
5682;2
5683;13
5684;35
5685;35
5686;35
5687;35
5688;35
5689;0
5690;0
5691;35
5692;35
5693;35
5694;35
5695;48
5696;0
5697;0
5698;0
5699;5
5700;20
5701;55
5702;19
5703;19
5704;10
5705;2
5706;0
5707;5
5708;35
5709;35
5710;2
5711;7
5712;70
5713;77
5714;12
5715;17
5716;15
5717;5
5718;35
5719;35
5720;21
5721;2
5722;2
5723;2
5724;14
5725;15
5726;0
5727;22
5728;35
5729;35
5730;42
5731;35
5732;5
5733;35
5734;14
5735;13
5736;0
5737;48
5738;5
5739;18
5740;15
5741;7
5742;22
5743;35
5744;17
5745;0
5746;41
5747;41
5748;35
5749;19
5750;20
5751;17
5752;3
5753;0
5754;35
5755;35
5756;2
5757;16
5758;45
5759;35
5760;14
5761;41
5762;0
5763;5
5764;0
5765;46
5766;5
5767;18
5768;6
5769;2
5770;2
5771;2
5772;2
5773;14
5774;14
5775;35
5776;35
5777;0
5778;10
5779;36
5780;35
5781;40
5782;35
5783;35
5784;35
5785;50
5786;14
5787;50
5788;19
5789;35
5790;21
5791;12
5792;0
5793;13
5794;12
5795;0
